WKT,name,description
"POLYGON ((-71.1174739 42.2921909, -71.1181069 42.2908176, -71.1164332 42.2907859, -71.1160041 42.2918017, -71.1144591 42.2917065, -71.1134292 42.2923414, -71.1129142 42.2916113, -71.1137725 42.2910716, -71.1139441 42.2894525, -71.1111117 42.2878017, -71.1108542 42.2868492, -71.1021424 42.2921192, -71.095607 42.291928, -71.0962937 42.2931343, -71.1029884 42.2997369, -71.1047051 42.3002448, -71.104286 42.3025966, -71.102731 42.3056406, -71.1008427 42.3065927, -71.0993836 42.3088779, -71.0978386 42.309703, -71.0975697 42.3119592, -71.0963037 42.3123718, -71.0953495 42.3133209, -71.0984394 42.3154788, -71.0952612 42.3187749, -71.096377 42.3195365, -71.0983511 42.3196634, -71.0986945 42.3247402, -71.0982653 42.3263267, -71.1022993 42.3264536, -71.1027285 42.3274054, -71.1071059 42.3282938, -71.10908 42.3294994, -71.1086508 42.3307685, -71.1098524 42.3312126, -71.1095949 42.3333065, -71.1121699 42.3318472, -71.1133715 42.3318472, -71.117663 42.3237884, -71.1195513 42.3227096, -71.1216112 42.3241057, -71.1324259 42.3133802, -71.1350867 42.3091911, -71.1405889 42.3024147, -71.1438505 42.2993041, -71.1522997 42.294921, -71.1615994 42.3001367, -71.165668 42.3023852, -71.1788859 42.2946401, -71.1912066 42.2827289, -71.1827522 42.2759657, -71.1770445 42.2769501, -71.174255 42.2757117, -71.1750275 42.2738382, -71.1729246 42.2703768, -71.1746842 42.2683444, -71.1739117 42.2667565, -71.1716372 42.2661213, -71.1714485 42.2649097, -71.1582047 42.255386, -71.1411673 42.2629771, -71.1449867 42.2663436, -71.1454588 42.2702498, -71.1440855 42.2720916, -71.141811 42.2726632, -71.1442143 42.273076, -71.1407381 42.2752989, -71.1412531 42.2776804, -71.1467033 42.2826971, -71.1477333 42.2859038, -71.1474932 42.2866987, -71.1383147 42.2867893, -71.1383898 42.2878211, -71.1361984 42.2882004, -71.1342592 42.2888529, -71.132564 42.2907577, -71.1334223 42.2914561, -71.1317761 42.2946861, -71.1302741 42.2947813, -71.1305316 42.2928449, -71.1262286 42.2901592, -71.1229241 42.2939369, -71.1174739 42.2921909))",Polygon 5,
